stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops
CGO Complex,28.587033,77.2408,72,72,0.003785966683493185,0.003710005170819937,0.0006166038434446918,"CGO Complex (103 m), Pant Nagar (346 m), Pant Nagar (384 m), Pant Nagar (394 m), Lodhi Hotel (488 m)"
Lodhi Hotel,28.591317,77.239667,15,15,0.0020191822311963654,4.043244695865835e-05,0.0002455383452446252,"Lodhi Hotel/Shiv Mandir (61 m), Lodhi Hotel (83 m), Lodhi Hotel (83 m), DPS / Police Station Nizamuddin (Lodhi Road) (299 m), Ishpat Bhawan (310 m)"
Amir Khusro Park / Oberoi Hotel,28.596267,77.240433,30,30,0.002271580010095911,0.003846799630273602,0.0003753751993254889,"Amir Khusro Park / Oberoi Hotel (37 m), Delhi Public School (270 m), Delhi Public School (279 m), DPS / Police Station Nizamuddin (Lodhi Road) (376 m), Lodhi Hotel (485 m)"
Delhi Public School,28.598783,77.2406,51,51,0.002523977788995457,0.002992770846892796,0.0004317761570576832,"Delhi Public School (22 m), D P S School (211 m), Amir Khusro Park / Oberoi Hotel (253 m), Amir Khusro Park / Oberoi Hotel (279 m), Sunder Nagar Market (361 m)"
Sunder Nagar,28.6022,77.240417,52,52,0.002271580010095911,0.0003355594694396402,0.00022014485570556256,"Sunder Nagar (2 m), Sunder Nagar Market (18 m), Sunder Nagar Market (34 m), D P S School (174 m), Golf Club (260 m)"
Zoo,28.6084,77.23995,79,79,0.0017667844522968198,0.00670066817402463,0.00022403936971596768,"Zoo (22 m), Zoo (26 m), High Court (177 m), National Stadium (234 m), National Stadium (234 m)"
National Stadium,28.611683,77.239967,121,121,0.003028773346794548,0.007735224670174339,0.00035210984636797156,"National Stadium (116 m), National Stadium (133 m), National Stadium (134 m), National Stadium (228 m), High Court (303 m)"
ITPO Gate No. 3,28.6155,77.24015,64,64,0.002271580010095911,0.0006104240492599903,0.0002420416079331716,"ITPO Gate No. 3 (20 m), ITPO Gate No. 3 (21 m), National Stadium (229 m), Pragati Maidan Gate 5 (241 m), Pragati Maidan Gate 5 (253 m)"
Pragati Maidan Gate No. 5,28.618483,77.240183,20,20,0.0010095911155981827,0.0004089208138208217,0.00017002802265721732,"Pragati Maidan Gate 5 (84 m), Pragati Maidan Gate 5 (97 m), Supreme Court (245 m), Supreme Court (263 m), Supreme Court (285 m)"
Supreme Court,28.622877,77.240388,99,99,0.003785966683493185,0.007713155546942053,0.0004112473526392011,"Supreme Court / Pragati Maidan Metro Station (49 m), Pragati Maidan Metro Station (64 m), supreme court metro station (69 m), Supreme Court / Pragati Maidan Metro Station (124 m), Supreme Court (128 m)"
Pragati Maidan Metro Station,28.623433,77.240567,11,11,0.0010095911155981827,0.0,0.00011203453280099075,"Supreme Court / Pragati Maidan Metro Station (61 m), Supreme Court (64 m), Supreme Court (65 m), Supreme Court / Pragati Maidan Metro Station (106 m), supreme court metro station (128 m)"
ITO (Agarwal Chowk),28.629065,77.241192,59,59,0.002523977788995457,0.0035926077671838614,0.00032075926591011294,"ITO (31 m), i.t.o. (108 m), ITO (DDU Marg) (176 m), ITO AGCR (252 m), Bal Bhawan DDU Marg (331 m)"
Express Building,28.633864,77.240804,72,72,0.0017667844522968198,0.00016455323500177144,0.00025088334375162545,"Express Building-DC2809 (104 m), Shaheed Park (Bhagat Singh Terminal) (139 m), Shaheed Park (Bhagat Singh Terminal) (142 m), Express Building-DC2809 (200 m), Delhi Gate (360 m)"
Delhi Gate / Ambedkar Stadium,28.638817,77.241013,65,65,0.002271580010095911,0.0006278773303148213,0.00027577772767739187,"Delhi Gate (32 m), Delhi Gate (153 m), Delhi Gate (172 m), Delhi Gate (189 m), Delhi Sectt. (235 m)"
Darya Ganj Golcha Cinema,28.64635,77.240226,130,130,0.003028773346794548,0.0048534727836485325,0.0003793323078217465,"Darya Ganj (8 m), Darya Ganj (34 m), Darya Ganj / Subhash Nagar (161 m), GOLCHA CINEMA (169 m), Darya Ganj (205 m)"
Subhash Park,28.649272,77.239311,86,86,0.002271580010095911,0.000561164269066414,0.00027256329111660237,"Subhash Park (47 m), Kotwali Darya Ganj / ShantiVan (131 m), Kotwali Darya Ganj / ShantiVan (144 m), Darya Ganj / Subhash Nagar (184 m), Jama Masjid (193 m)"
Jama Masjid,28.651255,77.237958,169,169,0.0027763755678950025,0.0008039231655776579,0.000423356885856055,"Jama Masjid (67 m), Subhash Park (220 m), Kotwali Darya Ganj / ShantiVan (230 m), Subhash Park (257 m), Kotwali Darya Ganj / ShantiVan (247 m)"
Red Fort,28.653939,77.236401,168,168,0.0027763755678950025,0.006541457441171118,0.0003612172939484412,"Red Fort (5 m), REDFORT (182 m), Jama Masjid (334 m), Jama Masjid (397 m), Red Fort (422 m)"
GPO,28.661944,77.234569,229,229,0.002523977788995457,0.0027398178667073386,0.0005433858886678182,"GPO (76 m), Kouria Bridge (182 m), Kouria Bridge (205 m), Kouria Bridge (201 m), Hanuman Mandir / Yamuna Bazar (256 m)"
Guru Govind Singh University (Kashmere Gate),28.665331,77.230123,229,229,0.003281171125694094,0.0012093967264762107,0.0002483441377878559,"ISBT Kashmere Gate (11 m), Guru Govind Singh University (Kashmere Gate) (23 m), ISBT Kashmere Gate (Lothian Road) (32 m), Guru Govind Singh University (Kashmere Gate) (40 m), ISBT Kashmere Gate (175 m)"
ISBT Kashmere Gate,28.666756,77.229348,100,100,0.004290762241292276,0.002433993129909949,0.0004883190983622231,"ISBT Kashmere Gate (35 m), ISBT Kashmiri Gate (98 m), ISBT Kashmere Gate (Lothian Road) (145 m), Guru Govind Singh University (Kashmere Gate) (148 m), Kashmere Gate City Bus Terminal (160 m)"
ISBT Kashmere Gate Terminal,28.667007,77.22751,50,50,0.001514386673397274,4.445922649305357e-05,0.00015762637120501251,"ISBT Kashmere Gate Terminal (7 m), Mori Gate Terminal (168 m), Kashmere Gate Metro Station Gate 3 (189 m), ISBT Kashmere Gate (173 m), ISBT Kashmiri Gate (177 m)"
Mundka Village Metro Station,28.6822607103131,77.0300988906192,53,53,0.0027763755678950025,0.0018390093591092295,0.00047649278129405773,"Mundka Village Metro Station (15 m), Mundka Village (Metro Station) (39 m), Mundka Village (Metro Station) (41 m), Mundka School (Rani Khera Road) (228 m), Mundka School (Rani Khera Road) (260 m)"
Mile Stone Factory,28.683767,77.0114,89,89,0.0027763755678950025,0.0014430415008661105,0.0004744200704677284,"Mile Stone / Shiv Shankar Dharam Kanta (36 m), Mile Stone Factory (119 m), Oil Factory (196 m), Oil Factory (251 m), metro workshop (489 m)"
Hiran Kudna Crossing,28.684678,77.000986,93,93,0.0035335689045936395,0.0026616397170297805,0.0005610587753553847,"Hiran Kudna Crossing (2 m), Hiran Kudna Crossing (29 m), Hiran Kudna Crossing (38 m), Royal Garden Hiran Kudna Village (480 m), Royal Garden Hiran Kudna Village (561 m)"
Royal Garden Hiran Kudna Village,28.679822,76.999355,8,8,0.0010095911155981827,0.00040953762206992147,0.00016181232825812338,"Royal Garden Hiran Kudna Village (83 m), Hiran Kudna Crossing (561 m), Hiran Kudna Crossing (561 m), Hiran Kudna Crossing (586 m), Hiran Kudna Crossing (595 m)"
Hiran Kudna Village,28.673219,76.998531,10,10,0.001514386673397274,0.001229700181634854,0.000337948691316796,"Hiran Kudna Village (8 m), Hiran Kudna Village (232 m), Hiran Kudna Village (236 m), Hiran Kudna Shiv Mandir (247 m), Hiran Kudna Shiv Mandir (255 m)"
Hiran Kudna Shiv Mandir,28.672019,76.996401,8,8,0.0002523977788995457,0.0,4.857214716372406e-05,"Hiran Kudna Shiv Mandir (8 m), Hiran Kudna Village (175 m), Hiran Kudna Village (183 m), Hiran Kudna Village (246 m), Hiran Kudna Village (247 m)"
Hiran Kudna Village,28.671147,76.997995,10,10,0.001514386673397274,0.001229700181634854,0.000337948691316796,"Hiran Kudna Village (8 m), Hiran Kudna Shiv Mandir (183 m), Hiran Kudna Shiv Mandir (189 m), Hiran Kudna Village (236 m), Hiran Kudna Village (241 m)"
Air Force Camp Hiran Kudna Village,28.663603,76.995195,8,8,0.0005047955577990914,0.0,0.00015673091472804738,"Air Force Camp Hiran Kudna Village (18 m), Neelwal Crossing (466 m), Neelwal Crossing (480 m), Hiran Kudna Village (880 m), Hiran Kudna Village (882 m)"
Neelwal Crossing,28.649383,76.990633,11,11,0.0012619888944977284,0.0004740477882774662,0.00040414166769247445,"Neelwal Crossing (11 m), Dichau Kalan School (849 m), Dichau Kalan School (865 m), neelwalcrossing (1043 m), Neelwal Crossing (1161 m)"
Dichau Kalan School,28.642517,76.986424,14,14,0.000757193336698637,0.0008505245652001319,0.0002126994279119141,"Dichau Kalan School (20 m), Dichau Village (375 m), Dichau Village (380 m), Dichaon Kalan Village (826 m), Neelwal Crossing (865 m)"
Dichau Village,28.639764,76.984106,17,17,0.001514386673397274,0.002054521635251889,0.0002682512542989327,"Dichau Village (13 m), Dichau Kalan School (380 m), Dichau Kalan School (394 m), Dichaon Kalan Village (478 m), Neelwal Crossing (1242 m)"
Shiv Enclave Dichau,28.624102,76.984675,17,17,0.0012619888944977284,0.0028253047207393296,0.00038537892597905127,"Shiv Enclave Dichau (16 m), Udaseen Ashram (420 m), Udaseen Ashram (435 m), Udaseen Ashram (440 m), NAJAFGARH (552 m)"
Dichau Chowk,28.617676,76.984284,75,75,0.001514386673397274,0.0014828675337063672,0.00019649354450426097,"Dichau Chowk (43 m), Dichau Chowk (65 m), Dichau Chowk (68 m), Dichau Chowk (136 m), SHIV ENCLAVE (173 m)"
Health Centre,28.61415,76.985217,184,184,0.006057546693589096,0.046390415654888585,0.0006283011205769775,"Nazafgarh Health Centre (13 m), NajafGarh Delhi Gate (197 m), NajafGarh Delhi Gate (211 m), Najafgarh Delhi Gate (270 m), Najafgarh N Stnd (262 m)"
NajafGarh Delhi Gate,28.611746,76.985721,175,175,0.003028773346794548,0.0037147121988034717,0.00041661550219730003,"Najafgarh Delhi Gate (6 m), Najafgarh Delhi Gate (6 m), NajafGarh Delhi Gate (111 m), NajafGarh Delhi Gate (137 m), Health Centre (271 m)"
Police Station NajafGarh,28.6103186141233,76.9813376578563,118,118,0.0027763755678950025,0.0016926359600568255,0.00021872992443246412,"Dansa Crossing Najafgarh (155 m), Police Station Najafgarh (179 m), Police Station Najafgarh (190 m), Police Station Najafgarh (212 m), PS Najaf Garh (220 m)"
Dhansa Stand,28.6114911357481,76.9779095460606,67,67,0.0027763755678950025,0.0033263953595349216,0.00021173225118788753,"Nazafgarh Dhansa More (87 m), Nazafgarh Dhansa More (87 m), JHARODA XING (122 m), Najafgarh Dhansa More (122 m), Khera More / Ghuman Hera Crossing (209 m)"
Khera More,28.610938,76.97401,58,58,0.0017667844522968198,0.003795867934560177,0.00014746942390128761,"Khera More / Ghuman Hera Crossing (49 m), Khera More / Ghuman Hera Crossing (79 m), Ghuman Hera  Xing (97 m), Khera More / Ghuman Hera Crossing (106 m), Khera More / Ghuman Hera Crossing (124 m)"
Krishna Nagar / Gopal Nagar,28.606425,76.972858,38,38,0.002271580010095911,0.022045282993709486,0.0013202332798252323,"Krishna Nagar / Gopal Nagar (43 m), Prem Nursary (442 m), Prem Nursery (459 m), Prem Nursary (463 m), Khera More (513 m)"
Khera Village,28.5987725972629,76.9669809446253,18,18,0.0010095911155981827,0.0006757319725708463,0.00015076324932210888,"khera Village (53 m), Khera Village 2 (319 m), Khera Village 2 (347 m), Krishna Nagar / Gopal Nagar (1025 m), Krishna Nagar / Gopal Nagar (1051 m)"
Khera Village 2,28.596347,76.965226,37,37,0.0012619888944977284,0.001100346482663934,0.0001802754003373137,"Khera Village 2 (42 m), Khera Village (319 m), khera Village (371 m), KharKhari Nahar / Khera Dabur (1192 m), KharKhari Nahar / Khera Dabur (1194 m)"
KharKhari Nahar / Khera Dabur,28.586969,76.959227,40,40,0.0017667844522968198,0.0075662981833447,0.0006472788975986487,"KharKhari Nahar / Khera Dabur (12 m), Surhera Crossing (546 m), KharKhari Jatmal / Surhera Crossing (548 m), KharKhari Jatmal Village (1016 m), KharKhari Jatmal Village (1021 m)"
Surhera Crossing,28.5821517326493,76.9580820560017,20,20,0.000757193336698637,0.003720812638498417,9.553700653209236e-05,"KharKhari Jatmal / Surhera Crossing (18 m), KharKhari Jatmal Village (480 m), KharKhari Jatmal Village (490 m), KharKhari Nahar / Khera Dabur (546 m), KharKhari Nahar / Khera Dabur (551 m)"
Pandwala Crossing,28.573848,76.952387,67,67,0.003028773346794548,0.010294090831853066,0.0006561647988361168,"Pandwala Crossing (20 m), KharKhari Jatmal Village (586 m), KharKhari Jatmal Village (599 m), KharKhari Jatmal / Surhera Crossing (1068 m), Surhera Crossing (1076 m)"
KharKhari Rondh,28.561696,76.941952,40,40,0.0005047955577990914,0.004097737237289934,0.00014524458211579369,"KharKhari Rondh (10 m), Hasanpur Village (735 m), Hasanpur Village (768 m), Ch Brahm Parkash Ayurvedic Hospital (1345 m), Ch Brahm Parkash Ayurvedic Hospital (1348 m)"
Hasanpur Village,28.556475,76.936796,89,89,0.0035335689045936395,0.010731614186985173,0.0005399995863497797,"Hasanpur Village (39 m), KharKhari Rondh (768 m), KharKhari Rondh (769 m), Dewta Wala mandir (1024 m), Devta Wala Mandir (1028 m)"
Devta Wala Mandir,28.548826,76.930857,20,20,0.000757193336698637,0.0007500447984973865,0.0002722442388244416,"Dewta Wala mandir (24 m), Hasanpur Village (1028 m), Hasanpur Village (1063 m), Ghuman Hera More / Shikarpur Crossing (1566 m), Ghuman Hera More / Shikarpur Crossing (1571 m)"
Ghuman Hera More / Shikarpur Crossing,28.536825,76.922412,40,40,0.0012619888944977284,0.00020580441858192422,0.00028947429031657906,"Ghuman Hera More / Shikarpur Crossing (26 m), Ghuman Hera Village (508 m), Ghuman Hera Village (518 m), Ghumman Heera Village (520 m), Ghuman Hera Village Main Road (532 m)"
Ghuman Hera Village Main Road,28.5326827,76.9196563,36,36,0.0012619888944977284,0.001906479447988588,0.00022407158792340755,"Ghumman Heera Village (13 m), Ghumman Heera Village (27 m), Ghuman Hera Village Main Road (32 m), Ghuman Hera Village (268 m), Ghuman Hera Village (275 m)"
Ghuman Hera DTC Depot Crossing,28.534407,76.915029,48,48,0.0017667844522968198,0.0022087505284989345,0.000324889361731485,"Ghuman Hera DTC Depot Crossing (35 m), Ghuman Hera DTC Depot Crossing (39 m), Ghuman Hera Depot 2 (373 m), Ghuman Hera Cluster Depot 1 (442 m), Ghuman Hera Depot 1 (445 m)"
Ghuman Hera Depot 2,28.537414707467,76.9133278097929,7,7,0.0002523977788995457,0.0,6.6656045577809e-05,"Ghuman Hera Cluster Depot 1 (70 m), Ghuman Hera Depot 1 (73 m), Ghuman Hera Depot 1 (74 m), Ghuman Hera DTC Depot Crossing (373 m), Ghuman Hera DTC Depot Crossing (404 m)"
NHAI Building/ Dwarka Sec-10 Metro Station,28.579068,77.059118,46,46,0.002271580010095911,0.011112254220493832,0.0005414940807108013,"Dwarka Court (33 m), Dwarka Court (51 m), NHAI Building/ Dwarka Sec-10 Metro Station (75 m), Dwarka Court (182 m), Dwarka Court (206 m)"
President Cabinet Apartments,28.582753,77.062279,42,42,0.0017667844522968198,0.0012283874027937793,0.00025084965421609507,"President Cabinet Apartments (40 m), President Cabinet Appt (54 m), Sector 8 DTC Bus Depot (133 m), President Cabinet Appartment (215 m), Dwarka Court (306 m)"
Princess Park/ Airforce Noval Office Enclave,28.587688,77.066452,67,67,0.004038364462392731,0.0041291136445577225,0.0005635558189656597,"Dwarka Sec-6/10 Market (5 m), Princes Apartment Sec-7 (23 m), Sec-7 Prince Park (26 m), Princess Park/ Airforce Noval Office Enclave (44 m), Dwarka 6/10 Xing (42 m)"
Dwarka Sec-6/7,28.59126,77.069535,70,70,0.003028773346794548,0.0022639936027714523,0.000367114368166962,"Dwarka Sec-6/7 Xing (8 m), Dwarka Sec 6 (42 m), Dwarka Sector-7 Princess Park Apartment (124 m), Dwarka Sec-6/7 Xing (139 m), Dwarka Sec-6/7 (138 m)"
Dwarka Sec-6 Telephone Exchange,28.593228,77.070994,78,78,0.002523977788995457,0.005724432510226953,0.000356923959712053,"Dwarka Sec-6 Telephone Exchange (3 m), Dwarka Sec 6/7 (19 m), Dwarka Sec-6 Telephone Exchange (28 m), Sec-6 Telephone Exchang (33 m), Dwarka Sec 6/7 (74 m)"
Dwarka Sec-1 Mahalaxmi Apartment,28.5961071,77.0719115,96,96,0.002523977788995457,0.0023828568000832306,0.0003193720630002619,"Dwarka Sec-1 Mahalaxmi Apartment (48 m), J M International School (190 m), J M International School (196 m), Dwarka Sec 1 (238 m), Dwarka Sec 1 (243 m)"
SFS Flats Sec-2 Power House,28.5999,77.0714,45,45,0.000757193336698637,0.00045539925938074973,0.0001878394476509649,"SFS Flat Sec-2 Power House (49 m), Binda Pur 60 Foota Road (386 m), Dwarka Sec-1 Mahalaxmi Apartment (393 m), Dwarka Sec-1 Mahalaxmi Apartment (423 m), Mahaveer Enclave Part II  and  III (455 m)"
Mahaveer Enclave Part II  and  III,28.604051,77.071622,96,96,0.0017667844522968198,0.0054011585282413834,0.00041605649246662395,"Mahaveer Enclave Part II  and  III (36 m), Binda Pur 60 Foota Road (98 m), SFS Flat Sec-2 Power House (412 m), Mahaveer Enclave Part II  Gali No.10 (400 m), Vijay Enclave (New Dwarka Road) (420 m)"
Vijay Enclave (New Dwarka Road),28.60635,77.075033,94,94,0.0010095911155981827,0.00044132712878763186,0.00024016546723935157,"Mahaveer Enclave Part II  Gali No.10 (20 m), Vijay Enclave (New Dwarka Road) (49 m), Mahaveer Enclave Part II  Gali No.4 (311 m), Mahaveer Enclave Part II Gali No.4 (311 m), Dwarka Puri (329 m)"
Dwarka Puri,28.6076,77.078083,53,53,0.000757193336698637,0.00010701583847073932,0.00013391767337463616,"Mahaveer Enclave Part II  Gali No.4 (18 m), Dwarka Puri (22 m), Mahaveer Enclave Part II Gali No.4 (31 m), Vijay Enclave (New Dwarka Road) (296 m), New Dwarka Road Seetapuri (311 m)"
New Dwarka Road / Seetapuri,28.60955,77.08075,25,25,0.001514386673397274,0.0004296140320115906,0.00028804233703599765,"New Dwarka Road Seetapuri (53 m), Dabri Village (204 m), Dabri Village (191 m), Dabri Village (228 m), Seeta Puri Ext (293 m)"
Dabri Crossing Dwarka Road,28.6116034250795,77.0844719340043,111,111,0.003785966683493185,0.005504209364926338,0.0004896295373884869,"Seetapuri Extension (32 m), Seeta Puri Ext (139 m), Dabri Crossing Dwarka Road (164 m), Dabri Crossing Dwarka Road (209 m), Dabri Xing (215 m)"
Dabri Crossing (Pankha Road),28.61305,77.088391,62,62,0.003028773346794548,0.0004578446861534916,0.0003765001787903549,"Raghu Nagar (Janak Puri) (61 m), Dabri Crossing (Pankha Road) (72 m), C2D Janakpuri (191 m), C2D Janakpuri (208 m), Dabri Xing (216 m)"
Janak Cinema,28.611026,77.093012,106,106,0.0012619888944977284,0.00011295397781155105,0.00023104746874560644,"Janak Cinema (85 m), Janak Cinema (98 m), Desu Colony Janak Puri (251 m), Desu Colony Janak Puri (255 m), Central Market C3 Janakpuri (472 m)"
Desu Colony Janak Puri,28.610049,77.095367,108,108,0.0012619888944977284,0.00019272276711396972,0.0002239934943508312,"Desu Colony Janak Puri (22 m), Janak Cinema (255 m), Janak Cinema (327 m), Janak Cinema (346 m), Desu Colony Janakpuri (347 m)"
SagarPur Vashisht park,28.609265,77.100931,160,160,0.0027763755678950025,0.003266475406314644,0.000535060745570018,"SagarPur Vashisht park (130 m), Desu Colony Janakpuri (272 m), Desu Colony Janakpuri (277 m), D Block Janak Puri (308 m), D Block Janak Puri (320 m)"
D Block Janak Puri,28.61096,77.103583,126,126,0.002271580010095911,5.0955851200081526e-05,0.0003359419515118388,"D Block Janak Puri (41 m), SagarPur Vashisht park (320 m), D Block Janak Puri (Pankha Road) (357 m), D Block Janak Puri (Pankha Road) (357 m), Nangal Raya DDA Market (337 m)"
Lajwanti Garden,28.614,77.1062,90,90,0.003028773346794548,0.004174654008053472,0.0005383467182802393,"Lajwanti Garden (22 m), Lajwanti Garden (Carriappa Marg) (344 m), Nangal Raya Lajwanti Garden (371 m), Lajwanti Garden (Carriappa Marg) (354 m), Nangal Raya (359 m)"
Lajwanti Garden (Carriappa Marg),28.61313,77.109679,64,64,0.0017667844522968198,0.0005772603543871893,0.0002402002610970664,"Nangal Raya (24 m), Nangal Raya (25 m), Lajwanti Garden (Carriappa Marg) (24 m), Lajwanti Garden (38 m), Delhi Cantt. Railway Bridge (77 m)"
Janak Setu,28.6107,77.1139,115,115,0.001514386673397274,0.004608404416104712,0.0002980779483514077,"Janak Setu (35 m), Delhi Cantt. Railway Bridge (458 m), Lajwanti Garden (464 m), Nangal Raya (471 m), Nangal Raya Lajwanti Garden (464 m)"
Supply Depot,28.606783,77.123367,122,122,0.0020191822311963654,0.008454115929040643,0.0005694994609157691,"Supply Depot (21 m), Kirbi Place (334 m), Kirbi Place (338 m), Kirbi Place (360 m), Kibri Place (467 m)"
Kibri Place,28.6044,77.1273,33,33,0.0017667844522968198,0.003280751277686424,0.00029115790040134084,"Kirbi Place (106 m), Kirbi Place (107 m), Kirbi Place (113 m), Kirbi Place (137 m), Kirbi Place (139 m)"
Chhawni Hospital,28.599133,77.125683,16,16,0.0010095911155981827,1.2276313173616294e-05,0.00013093733269840463,"P.S. Sadar Bazar (112 m), PS Sadar Bazar (103 m), C.G. Hospital (111 m), Police Station Sadar Bazar (117 m), Chhawani Hospital (119 m)"
