stop_name,stop_lat,stop_lon,Routes Passing,Trips Passing,Degree,Betweenness,Score,Nearby Stops,Nearest Metro,Metro Line,Metro Distance (m),Walking Time (min)
Fire Station Sec-8,28.707061,77.127011,12,12,0.000504795557799,0.0,6.658573255945196e-05,"Fire Station Rohini Sec 8 (30 m), Rohini Sec 7 8 Xing (158 m), Rohini Sector-7-8 Xing (194 m), Rohini Sec 7 8 Xing (197 m), Rohini Sec 7 and 8 Crossing (221 m)",Rohini East,Red Line,111.65,1.34
Madhuvan Chowk,28.705196,77.129655,54,54,0.0047955577990913,0.0057800759416269,0.0007446175665125,"Madhuvan Chowk (75 m), Rohini Sec 7 8 Xing (179 m), Madhuban Chowk (Outer Ring Road) (230 m), Madhuban Chowk Outer Ring Road (262 m), Madhuban Chowk (Outer Ring Road) (252 m)",Pitam Pura,Red Line,331.61,3.98
Madhuban Chowk (Outer Ring Road),28.7054,77.132,39,39,0.0037859666834931,0.0012932217145862,0.0005131374508643,"Madhuban Chowk (Outer Ring Road) (56 m), Madhuvan Chowk (198 m), Madhuvan Chowk (230 m), Madhuban Chowk Pitampura Metro Stn (318 m), Madhuban Chowk Outer Ring Road (327 m)",Pitam Pura,Red Line,237.59,2.85
RU Block Power House,28.708375,77.134799,32,32,0.0025239777889954,0.002535496715935,0.0003587285734101,"Pitampura Power House (72 m), Pitampura Power House (78 m), Power House Pitam Pura (82 m), Pitampura RU-Block (169 m), Ptampura Power House (216 m)",Pitam Pura,Red Line,618.44,7.42
Pitampura RU Block,28.71064,77.13667,48,48,0.002776375567895,0.0017773386636426,0.0002342984216813,"Pitampura RU Block (82 m), Pitampura RU-Block (316 m), RU Block Power House (311 m), Ptampura Power House (343 m), Prashant Vihar (348 m)",Pitam Pura,Red Line,924.22,11.09
Pitampura RU Block,28.70992,77.13649,48,48,0.002776375567895,0.0017773386636426,0.0002342984216813,"Pitampura RU Block (82 m), Pitampura RU-Block (235 m), RU Block Power House (238 m), Ptampura Power House (265 m), Pitampura Power House (304 m)",Pitam Pura,Red Line,845.74,10.15
Pitampura RU-Block,28.7078,77.1364,4,4,0.0010095911155981,4.905889938189156e-05,0.000127265909001,"Ptampura Power House (48 m), RU Block Power House (169 m), Pitampura Power House (180 m), Pitampura Power House (183 m), Power House Pitam Pura (185 m)",Pitam Pura,Red Line,645.6,7.75
Pitampura CD Block (Aggrasen Model School),28.705913,77.138568,15,15,0.0015143866733972,0.0009787026016041,0.0002049107518199,"Pitampura CD-Block (11 m), Ptampura Power House (251 m), Pittampura AP-Block (295 m), Pittampura AP-Block (301 m), Pitampura RU-Block (298 m)",Pitam Pura,Red Line,683.47,8.2
Pittampura AP-Block,28.703376,77.139486,32,32,0.0012619888944977,0.00167844719535,0.0002186672790243,"Pittampura AP-Block (21 m), Pitampura CD Block (Aggrasen Model School) (295 m), Pitampura CD-Block (303 m), Pitam Pura KD Block (368 m), Pitam Pura KD Block (386 m)",Kohat Enclave,Red Line,600.12,7.2
Pitam Pura KD Block,28.700344,77.141026,32,32,0.0010095911155981,0.0001969158444393,0.0001593108116746,"Pitam Pura KD Block (18 m), DAV School (282 m), DAV Stop (297 m), Kohat Enclave Metro Station (350 m), DAV School (322 m)",Kohat Enclave,Red Line,259.58,3.12
DAV School,28.699811,77.145005,31,31,0.0020191822311963,0.0020097544200812,0.0003474043189275,"ND- Block Pitam Pura (46 m), ND Block Pitampura (64 m), DAV School (72 m), DAV Stop (96 m), Pitampura ND Block (98 m)",Kohat Enclave,Red Line,478.43,5.74
TV Tower (Power House),28.700093,77.151621,32,32,0.0020191822311963,0.0012040822629876,0.0004401566366049,"TV Tower (Power House) (59 m), Guru Govind Singh College (218 m), Guru Govind Singh College (243 m), Pitam Pura DD Office (350 m), Punjab Kesari (572 m)",Netaji Subhash Place,Red Line,458.84,5.51
Guru Govind Singh College,28.698123,77.151681,31,31,0.0012619888944977,0.0003821579730688,0.00019560280988,"Guru Govind Singh College (32 m), TV Tower (Power House) (182 m), TV Tower (Power House) (218 m), Pitam Pura DD Office (380 m), Netaji Subhash Palace (Wazirpur Depot) Road No 41 (445 m)",Netaji Subhash Place,Red Line,247.97,2.98
Netaji Subhash Palace (Wazirpur Depot) Road No 41,28.694143,77.151048,39,39,0.0020191822311963,0.0033393091126816,0.000312415680229,"Netaji Subhash Palace (Wazirpur Depot) Road No 41 (2 m), Wazirpur DTC Depot / Netaji Subhash Palace (34 m), Wazirpur DTC Depot / Netaji Subhash Palace (36 m), Wazirpur DTC Depot / Netaji Subhash Palace (51 m), TV Tower Pitam Pura (137 m)",Netaji Subhash Place,Red Line,262.62,3.15
Netaji Subash Place/Wazirpur Depot,28.694778,77.154843,29,29,0.0012619888944977,0.0001837282101977,0.0001517604422122,"Wazirpur Depot / Subhash Place Depot (8 m), Wazirpur Depot / Subhash Place Depot (10 m), Punjab Kesari (136 m), Punjab Kesari (Subhash Palace Depot) (157 m), Punjab Kesari (176 m)",Netaji Subhash Place,Red Line,257.41,3.09
Prem Bari Pull,28.700253,77.158334,59,59,0.0020191822311963,0.0022824106001931,0.0003672085370138,"Prem Bari Pul (24 m), Prem Bari Pull (25 m), Prembari Pul (333 m), Richi Rich (350 m), Richi Rich (369 m)",Netaji Subhash Place,Red Line,725.51,8.71
Richi Rich,28.701286,77.161926,101,101,0.0030287733467945,0.0010314152229837,0.0004814949861677,"Richi Rich (36 m), Ashok Vihar Crossing (242 m), Ashok Vihar Crossing (349 m), Ashok Vihar Crossing (357 m), Prem Bari Pull (362 m)",Netaji Subhash Place,Red Line,1076.98,12.92
Ashok Vihar Crossing,28.701953,77.164286,107,107,0.0050479555779909,0.0117246794595671,0.0011433611709086,"Ashok Vihar Crossing (109 m), Ashok Vihar Crossing (123 m), Ashok Vihar Crossing (211 m), Richi Rich (242 m), Wazir Pur Industrial Area/ Ashok Vihar Crossing (254 m)",Azadpur,Yellow Line,1269.05,15.23
Azadpur Terminal,28.707667,77.180271,246,246,0.0053003533568904,0.0082566015462753,0.0009428565513059,"Azadpur Metro station (61 m), Azadpur Terminal (72 m), Azadpur Metro Station (77 m), Azadpur Terminal (Bara Bagh Road) (159 m), Azadpur Terminal (194 m)",Azadpur,Yellow Line,461.56,5.54
Model Town III,28.706127,77.185301,142,142,0.0012619888944977,0.0001162819803882,0.0001990820627992,"Model Town III (27 m), Azadpur Metro Station (447 m), Azadpur Metro station (460 m), Bara Bagh (536 m), Bara Bagh (548 m)",Model Town,Yellow Line,929.62,11.16
Model Town II,28.704282,77.190629,144,144,0.0015143866733972,0.0017395051493714,0.0002288800156157,"Model Town II (28 m), Alpana Cinema (Model Town Mtr Stn) (343 m), Alpana Cinema (Model Town Mtr Stn) (348 m), Alpana Cinema (Model Town Mtr Stn) (354 m), Malik Pur Vill (523 m)",Model Town,Yellow Line,371.69,4.46
Alpana Cinema (Model Town Mtr Stn),28.703017,77.193837,130,130,0.0015143866733972,0.0025563457489127,0.0004599782491136,"Alpana Cinema (Model Town Mtr Stn) (37 m), Alpana Cinema (Model Town Mtr Stn) (36 m), Malik Pur Vill (325 m), Model Town II (343 m), Model Town II (342 m)",Model Town,Yellow Line,36.85,0.44
New Police Line,28.699589,77.202973,68,68,0.0017667844522968,0.0022579142611242,0.0003480082217362,"New Police Lines (60 m), TB Hospital (227 m), TB Hospital (228 m), Vijay Nagar (237 m), GTB Nagar (297 m)",GTB Nagar,Yellow Line,372.8,4.47
GTB Nagar,28.698294,77.206554,145,145,0.0025239777889954,0.005086119196979,0.000469226271227,"GTB Nagar (7 m), GTB Nagar (86 m), GTB Nagar (86 m), GTB Nagar / Haqiqat Nagar (93 m), GTB Nagar / Haqiqat Nagar (102 m)",GTB Nagar,Yellow Line,22.76,0.27
INS Hostel,28.696197,77.21214,148,148,0.0010095911155981,0.0043004968585932,0.0002056863923101,"INS Hostel (43 m), Vishwa Vidyalaya Metro Station (220 m), Khalsa College (281 m), Khalsa College (290 m), Vishwa Vidyalaya Metro Station (336 m)",Vishwa Vidyalaya,Yellow Line,282.95,3.4
Vishwa Vidyalaya Metro Station,28.695022,77.215318,148,148,0.0012619888944977,0.0054342867934085,0.0002722056584465,"Vishwa Vidyalaya Metro Station (3 m), Lucknow Road (120 m), Vishwa Vidyalaya Metro Station (121 m), Social works school (257 m), Social Works School (272 m)",Vishwa Vidyalaya,Yellow Line,58.54,0.7
Mall Road,28.69382,77.218624,179,179,0.002776375567895,0.014134212260032,0.0003986891815004,"Mall Road (27 m), Mall Road (30 m), Mall Road (124 m), Mall Road (127 m), Social Works School (128 m)",Vishwa Vidyalaya,Yellow Line,404.73,4.86
Banarsi Daas Estate Timarpur,28.697403,77.220567,62,62,0.000504795557799,0.0013260434180473,0.0001156989554004,"Banarsi Daas Estate Timarpur (36 m), Mall Road (345 m), Timarpur (362 m), Timarpur (369 m), INMAS Hospital (346 m)",Vishwa Vidyalaya,Yellow Line,628.76,7.55
Timarpur,28.701025,77.22127,62,62,0.000504795557799,0.001336460460456,0.0001361717538162,"Timarpur (38 m), Timarpur (46 m), Timar Pur Qrts (229 m), Education Office (Lucknow Rd) (236 m), DDA Flats Lucknow Road (258 m)",Vishwa Vidyalaya,Yellow Line,922.09,11.07
Balak Ram Hospital,28.70539,77.223156,65,65,0.0017667844522968,0.0023561857126809,0.0002388977811455,"Balak Ram Hospital (2 m), Balak Ram Hospital (52 m), Police Station Timarpur (193 m), Police Station Timarpur (195 m), CGHC Dispensary (212 m)",Vishwa Vidyalaya,Yellow Line,1412.91,16.96
Police Station Timarpur,28.706947,77.224038,64,64,0.0012619888944977,0.0029648170152167,0.0001952267090003,"Police Station Timarpur (14 m), Police Station Timarpur (67 m), Balak Ram Hospital (191 m), Balak Ram Hospital (193 m), Balak Ram Hospital (243 m)",Vishwa Vidyalaya,Yellow Line,1603.63,19.24
Nehru Vihar Crossing,28.709086,77.22626,35,35,0.0017667844522968,0.0042902290319842,0.0003937617668445,"Wazirabad Crossing Nehru Vihar Crossing (34 m), Nehru Vihar Xing (35 m), Wazirabad Crossing GT Road (188 m), Police Station Timarpur (256 m), Wazirabad Crossing GT Road (300 m)",Vishwa Vidyalaya,Yellow Line,1922.57,23.07
Wazirabad Crossing,28.711529,77.228752,46,46,0.0015143866733972,0.0017430283584196,0.0003537689747616,"Wazirabad Crossing (58 m), Wazirabad Crossing GT Road (181 m), Wazirabad Crossing GT Road (235 m), Nehru Vihar Crossing (364 m), Wazirabad Crossing Nehru Vihar Crossing (397 m)",Vishwa Vidyalaya,Yellow Line,2285.0,27.42
Gurudwara NanakSar,28.708955,77.242031,39,39,0.0012619888944977,0.0004916961477854,0.0003931215776709,"Gurudwara Nanak Sar (156 m), Gurudwara Nanak Sar (179 m), Gurudwara Nanak Sar Crossing (Signature Bridge) (628 m), Nanaksar Gurudwara Crossing (616 m), Gurudwara Nanak Sar Crossing (Signature Bridge) (671 m)",Shyam Park,Red Line,2817.16,33.81
Rajeev Nagar (Signature Bridge),28.705225,77.251437,35,35,0.0012619888944977,0.0001495569066108,0.0002236225129716,"Rajeev Nagar (Wazirabad Road) (143 m), Rajeev Nagar (Signature Bridge) (271 m), Khajuri (283 m), Khajuri (297 m), Nanaksar Gurudwara Crossing (402 m)",Shyam Park,Red Line,1809.5,21.71
Khajuri,28.704817,77.256617,103,103,0.0030287733467945,0.0245426737240509,0.0005798217091174,"Khajuri (109 m), Khajuri Circle (113 m), Khajuri Pusta (176 m), Khajuri (216 m), Khajuri (230 m)",Shyam Park,Red Line,1335.61,16.03
Bhajanpura,28.703658,77.26329,89,89,0.0020191822311963,0.0063050715307162,0.0003781673007813,"Bhajan Pura (10 m), Bhajanpura (53 m), Bhajanpura (68 m), Bhajanpura (76 m), Chand Bagh (150 m)",Shyam Park,Red Line,738.02,8.86
B-Block Yamuna Vihar,28.70311,77.270665,99,99,0.0022715800100959,0.0048342289168955,0.0002914172152006,"B-Block Yamuna Vihar (74 m), B-Block Yamuna Vihar (94 m), Yamuna Vihar Brijpuri (306 m), Yamuna Vihar Brij Puri (441 m), Yamuna Vihar Cluster Depot (510 m)",Shyam Park,Red Line,523.14,6.28
Yamuna Vihar Brij Puri,28.702743,77.275161,48,48,0.0012619888944977,0.0002945117253251,0.0002131379001405,"Yamuna Vihar Brijpuri (140 m), C 4 Yamuna Vihar (317 m), C 4 Yamuna Vihar (328 m), C 4 Yamuna Vihar (335 m), C 4 Yamuna Vihar (342 m)",Shyam Park,Red Line,786.46,9.44
C 4 Yamuna Vihar,28.702421,77.278568,103,103,0.0035335689045936,0.0078767410389426,0.0006138644490287,"C 4 Yamuna Vihar (8 m), C 4 Yamuna Vihar (27 m), C 4 Yamuna Vihar (30 m), c block gokul puri (303 m), Yamuna Vihar Brij Puri (335 m)",Gokulpuri,Pink Line,738.5,8.86
Gokul Puri,28.702083,77.2828,43,43,0.0012619888944977,0.000359372306147,0.0002243346191577,"C 4 Yamuna Vihar Crossing (43 m), Gokul Puri (50 m), c block gokul puri (115 m), C4 Yamuna Vihar Crossing (180 m), C4 Yamuna Vihar Crossing (193 m)",Gokulpuri,Pink Line,327.83,3.93
B R Ambedkar College (Loni Road Xing),28.701534,77.288114,62,62,0.0022715800100959,0.0020529911866954,0.0004579790135528,"B R Ambedkar College (Loni Road Xing) (38 m), B R Ambedkar College (Loni Road Xing) (48 m), MIG Flats Loni Road (402 m), MIG Flats Loni Road (422 m), MIG Flats Loni Road (438 m)",Gokulpuri,Pink Line,220.56,2.65
MIG Flates Loni Road,28.700716,77.295277,72,72,0.0010095911155981,2.4614883890750585e-05,0.0001829452756116,"MIG Flates Loni Road (38 m), MIG Flats Loni Road (64 m), Ashok Nagar / Meet Nagar (262 m), Ashok Nagar / Meet Nagar (265 m), Ashok Nagar / Meet Nagar (266 m)",Gokulpuri,Pink Line,915.29,10.98
Ashok Nagar / Meet Nagar,28.700269,77.297937,79,79,0.0015143866733972,0.0005379009769832,0.0004232637789597,"Ashok Nagar / Meet Nagar (20 m), Ashok Nagar / Meet Nagar (23 m), MIG Flats Loni Road (210 m), MIG Flates Loni Road (231 m), MIG Flates Loni Road (265 m)",Gokulpuri,Pink Line,1179.83,14.16
Nand Nagari Depot,28.699088,77.30674,40,40,0.000504795557799,0.000145857961858,0.0001353683391572,"Nand Nagri Depot (56 m), Bank Colony (430 m), Bank Colony (474 m), Gagan Cinema (Wazirabad Road) (805 m), Gagan Cinema (Wazirabad Road) (806 m)",Gokulpuri,Pink Line,2049.11,24.59
Bank Colony,28.698374,77.311063,79,79,0.0015143866733972,0.0010196185223265,0.000253613390739,"Bank Colony (49 m), Gagan Cinema (Wazirabad Road) (376 m), Gagan Cinema (Wazirabad Road) (376 m), Gagan Cinema Wazirabad Road (419 m), Nand Nagari Depot (430 m)",Jhilmil,Red Line,2516.55,30.2
Gagan Cinema,28.695833,77.315364,67,67,0.0020191822311963,0.0026629800796157,0.0002266551759071,"Nathu Chowk (15 m), Gagan Cinema (23 m), Gagan Cinema (Wazirabad Road) (188 m), Gagan Cinema Wazirabad Road (195 m), Gagan Cinema (Wazirabad Road) (193 m)",Jhilmil,Red Line,2248.42,26.98
Sunder Nagri,28.692839,77.316134,48,48,0.0017667844522968,0.0021742600298337,0.0003432690080065,"Sunder Nagri (38 m), Nand Nagari E-Block (244 m), Nand Nagari E-Block (241 m), Gagan Cinema (336 m), Gagan Cinema (340 m)",Jhilmil,Red Line,1932.0,23.18
Anand Gram,28.688367,77.319753,39,39,0.0020191822311963,0.0004823984194639,0.000346816979723,"Anand Gram Ashram (47 m), Anand Gram Kusht Ashram (70 m), Tahirpur Village (82 m), Nand Nagri Ext (117 m), Nand Nagri Ext (137 m)",Dilshad Garden,Red Line,1393.05,16.72
Anand Gram Kusht Ashram,28.688794,77.321599,29,29,0.0020191822311963,0.0004823984194639,0.0003303335723118,"Anand Gram Kusht Ashram (2 m), Anand Gram (39 m), Anand Gram (187 m), Nand Nagri Ext (209 m), Nand Nagri Ext (215 m)",Dilshad Garden,Red Line,1430.67,17.17
Tahir Pur,28.691467,77.324817,46,46,0.0025239777889954,0.004955879952967,0.0004785979444788,"Tahir Pur (18 m), DDA flats new seemapuri (61 m),  DDA flats new seemapuri (69 m), DLF More (280 m), DLF Crossing (283 m)",Dilshad Garden,Red Line,1758.09,21.1
DLF More,28.6931,77.3274,36,36,0.0022715800100959,0.0005574551942586,0.0004246907807232,"DLF More (32 m), Dlf X-Ing (43 m), DLF Crossing (56 m), DDA flats new seemapuri (250 m), Tahir Pur (306 m)",Dilshad Garden,Red Line,1994.76,23.94
Shalimar Garden Crossing,28.688383,77.330351,19,19,0.0012619888944977,2.42138742695853e-07,0.0002135425432908,"Shalimar Garden More (20 m), Shalimar Garden More (37 m), Dilshad Garden Depot Cluster (316 m), Dilshad Garden Depot Cluster (319 m), New Seema Puri Depot Cluster (325 m)",Dilshad Garden,Red Line,1636.1,19.63
New Seema Puri Depot Cluster,28.685597,77.331404,54,54,0.0040383644623927,0.0022108891970259,0.0006712065018129,"Dilshad Garden Depot Cluster (8 m), Dilshad Garden Depot Cluster (22 m), New Seema Puri Depot Cluster (84 m), New Seema Puri Depot Cluster (89 m), Shalimar Garden More (297 m)",Dilshad Garden,Red Line,1451.45,17.42
Saiyyad Nagar Dilshad Garden,28.682567,77.33155,10,10,0.0007571933366986,0.0,0.0001063542199673,"Sayeed Nagar More (19 m), Sayeed Nagar More (24 m), Saiyyad Masjid Seema Puri (93 m), New Seema Puri Depot Cluster (248 m), New Seema Puri Depot Cluster (252 m)",Dilshad Garden,Red Line,1234.77,14.82
Old Seema Puri,28.680817,77.327867,22,22,0.0020191822311963,0.0006740718036637,0.000358506324879,"Seemapuri (17 m), Dilshad Garden J and K Pocket (23 m), Seemapuri Old J / K (54 m), New Seema Puri (268 m), Saiyyad Masjid Seema Puri (316 m)",Dilshad Garden,Red Line,832.62,9.99
JandK Pocket Dilshad Garden,28.679458,77.324621,30,30,0.0035335689045936,0.0065158304073472,0.0004172971442462,"J and K Pocket Dilshad Garden (38 m), New Seema Puri (105 m), Shahdara Border Seemapuri Road (221 m), Shahdra Border (226 m), Shahdara Border Seemapuri Road (231 m)",Dilshad Garden,Red Line,503.37,6.04
Surya Nagar (Gazipur Road),28.66647,77.32161,89,89,0.0025239777889954,0.0115323514688804,0.0005321574719461,"Surya Nagar (Gazipur Road) (11 m), Surya Nagar (Gazipur Road) (55 m), Surya Nagar (155 m), Surya Nagar (164 m), Vivek Vihar Ram Mandir (228 m)",Dilshad Garden,Red Line,1043.73,12.53
Ram Prastha Temple,28.662479,77.320324,90,90,0.0017667844522968,0.0061114925010107,0.0001770184349305,"Ram Prastha Temple (81 m), Ram Prastha Temple (119 m), Ramprashta Mandir (153 m), Ram Prastha Crossing (186 m), Mausam Vihar (216 m)",Dilshad Garden,Red Line,1489.92,17.88
Ram Prastha Crossing,28.6608,77.3202,95,95,0.003281171125694,0.0054138382212413,0.0006880513492964,"Ram Prastha Crossing (41 m), Ram Prastha Crossing (51 m), Ram Prastha Temple (186 m), Shreshtha Vihar (218 m), Shreshtha Vihar (231 m)",Anand Vihar ISBT,Blue Line branch,1571.53,18.86
Anand Vihar ISBT Main Road,28.647061,77.317903,88,88,0.0025239777889954,0.0003904664009078,0.0003430073859333,"Anand Vihar ISBT Main Road (12 m), Anand Vihar ISBT Main Road (35 m), ISBT Anand Vihar (43 m), ISBT Anand Vihar (144 m), ISBT Anand Vihar (166 m)",Anand Vihar ISBT,Blue Line branch,35.5,0.43
Maharaj Pur Check Post,28.643371,77.316656,85,85,0.0012619888944977,8.971974504342723e-05,0.0001240447364237,"Mahrajpur Check Post (40 m), Gazipur Depot (169 m), Gazipur Depot (178 m), Gazi Pur Depot (190 m), Gazipur Depot (190 m)",Anand Vihar ISBT,Blue Line branch,397.34,4.77
Gazipur Depot,28.641921,77.316118,139,139,0.0040383644623927,0.0089003158144836,0.0006286942644375,"Gazi Pur Depot (21 m), Gazipur Depot (21 m), Gazipur Depot (30 m), Gazipur Depot (74 m), TELCO Gazipur (138 m)",Anand Vihar ISBT,Blue Line branch,566.41,6.8
TELCO Gazipur,28.64086,77.315388,31,31,0.0020191822311963,0.0002234753821313,0.0002237256003319,"Gazipur Depot (64 m), Gazipur Depot (117 m), Gazi Pur Depot (117 m), Gazipur Depot (128 m), Gazipur Depot (138 m)",Anand Vihar ISBT,Blue Line branch,701.44,8.42
Anand Vihar ISBT Terminal,28.646336,77.31499,96,96,0.0017667844522968,0.0002660083409475,0.0003370032425348,"Anand Vihar ISBT Terminal (8 m), Anand Vihar ISBT Terminal (55 m), ISBT Anand Vihar Terminal (75 m), ISBT Anand Vihar (227 m), ISBT Anand Vihar main Road (232 m)",Anand Vihar ISBT,Blue Line branch,298.25,3.58
Hamdard Nagar / Sangam Vihar,28.512167,77.248667,93,93,0.0012619888944977,0.0069237229990327,0.0002561879359099,"Hamdard Nagar / Sangam Vihar (115 m), Hamdrad nagar (378 m), Hamdrad nagar (417 m), Majeedia Hospital (499 m), Majeedia Hospital (508 m)",Greater Kailash,Magenta Line,3441.13,41.3
Majeedia Hospital,28.515017,77.252617,34,34,0.0025239777889954,0.0095348765778412,0.0003984985930742,"Majeedia Hospital (22 m), Jamia Hamdard Library (254 m), Jamia Hamdard Library (256 m), Air Force Station (424 m), Hamdard Nagar / Sangam Vihar (449 m)",Greater Kailash,Magenta Line,3283.8,39.41
Jamia Hamdard Library,28.5172,77.2534,15,15,0.0007571933366986,0.0001672232818601,0.0001780373827929,"Jamia Hamdard Library (27 m), Majeedia Hospital (254 m), Majeedia Hospital (259 m), Guru Ravi Das Ashram / Tughlaqabad Extension (271 m), Guru Ravi Das Ashram / Tughlaqabad Extension (277 m)",Greater Kailash,Magenta Line,3101.57,37.22
Guru Ravi Das Ashram / Tughlaqabad Extension,28.519567,77.2543,27,27,0.0020191822311963,0.0047794033683205,0.0004777525958086,"Guru Ravidass Marg (21 m), Guru Ravi Das Ashram / Tughlaqabad Extension (22 m), Guru Rabidas M (29 m), Jamia Hamdard Library (277 m), Jamia Hamdard Library (277 m)",Nehru Enclave,Magenta Line,2948.7,35.39
Tara Apartment,28.524111,77.25596,28,28,0.0022715800100959,0.0019226575489421,0.0004478663038874,"Tara Apartment (24 m), Tara Apartments Terminal (79 m), Tara Apartments Terminal (93 m), DDA Flats Kalkaji (165 m), Tara Apartment (181 m)",Govind Puri,Violet Line,2388.59,28.66
DDA Flats Kalka Ji,28.527958,77.257446,17,17,0.002776375567895,0.0007556124202915,0.0003219282950494,"DDA Flats KalkaJi (54 m), DDA Flats Kalkaji (134 m), DDA Flats Kalkaji (176 m), DDA Market Kalkaji (247 m), DDA Flats Kalkaji (290 m)",Govind Puri,Violet Line,1938.2,23.26
DDA Flats Kalka Ji,28.531872,77.258961,17,17,0.002776375567895,0.0007556124202915,0.0003219282950494,"DDA Flats Kalkaji (23 m), Govindpuri Extn Gali No. 16 (130 m), DDA Market kalka Ji (135 m), Govindpuri Ext Gali No 16 (201 m), DDA Market Kalkaji (214 m)",Govind Puri,Violet Line,1479.92,17.76
Govindpuri Ext Gali No 16,28.533575,77.259665,10,10,0.0015143866733972,0.0003321545581472,0.0002373009305293,"Govindpuri Extn Gali No. 16 (75 m), Ram Puri Gali No 13 (125 m), Rampuri Gali No 13 (146 m), Rampuri Gali No-13 (175 m), DDA Flats Kalkaji (192 m)",Govind Puri,Violet Line,1279.01,15.35
Rampuri Gali No 13,28.534824,77.26013,8,8,0.0010095911155981,2.251369305650036e-05,0.0001496975236584,"Ram Puri Gali No 13 (26 m), Rampuri Gali No-13 (96 m), Govindpuri Ext Gali No 16 (146 m), Govindpuri Extn Gali No. 16 (219 m), Govindpuri Gali No 5 (325 m)",Govind Puri,Violet Line,1133.44,13.6
Govindpuri Gali No 5,28.537641,77.261185,12,12,0.0020191822311963,0.0009144704020865,0.0003276529717038,"Govindpuri Gali No 5 (18 m), Ram Puri / Govind Puri (115 m), Govind Puri (131 m), Govind Puri (221 m), Acharya Narendra Dev College Govindpuri (220 m)",Govind Puri,Violet Line,805.09,9.66
L Block Gurudwara Kalkaji,28.54004,77.258381,2,2,0.0007571933366986,2.5554131445209046e-05,0.000124492222585,"Desh Bandhu College (278 m), Db C Kalkaji (282 m), Db C Kalkaji (288 m), Desh Bandhu Apartments (313 m), Desh Bandhu College (299 m)",Govind Puri,Violet Line,750.13,9.0
Desh Bandhu College,28.541258,77.255656,4,4,0.0012619888944977,0.0005889109414752,0.0002994906457332,"Db C Kalkaji (12 m), Db C Kalkaji (20 m), Desh Bandhu College (26 m), Desh Bandhu Gupta College (303 m), L Block Gurudwara Kalkaji (299 m)",Nehru Enclave,Magenta Line,669.34,8.03
Kalkaji BBlock,28.5435,77.2515,6,6,0.0012619888944977,2.8102966013225426e-05,0.0001904092091038,"Kalkaji B Block (22 m), b block kalka ji (155 m), Nehru Place Crossing / Paras Cinema (222 m), South Park Appartments CR Park (352 m), South Park Appartments CR Park (372 m)",Nehru Enclave,Magenta Line,283.54,3.4
Nehru Place,28.54755,77.249444,66,66,0.0035335689045936,0.0023235140727624,0.0006408282816999,"Nehru Place (119 m), Nehru Place Crossing / Paras Cinema (270 m), Paras Cinema (306 m), Paras Cinema (321 m), Kalkaji B Block (471 m)",Nehru Enclave,Magenta Line,260.84,3.13
Sant Nagar,28.552367,77.246167,56,56,0.0012619888944977,0.0019982692354706,0.0002944408835258,"Sant Nagar (17 m), Kailash Colony (373 m), East of Kailash (393 m), Nehru Place (512 m), Nehru Place (623 m)",Kailash Colony,Violet Line,321.99,3.86
Kailash Colony,28.5561,77.2411,56,56,0.0010095911155981,0.0021833011507819,0.000206090937933,"jamrood pur (257 m), East of Kailash (254 m), Kailash Colony (273 m), Lady Shri Ram College (491 m), Lady Shri Ram College (493 m)",Kailash Colony,Violet Line,384.14,4.61
Lady Shri Ram College,28.5588,77.2371,54,54,0.0012619888944977,0.0015714164493711,0.0002579973020439,"Lady Shri Ram College (30 m), jamrood pur (251 m), Central School (KV) (360 m), Central School (KV) (366 m), Central School (374 m)",Moolchand,Violet Line,679.72,8.16
Central School (KV),28.5597,77.2335,39,39,0.0025239777889954,0.0013493559369289,0.0003629937131753,"Central School (KV) (15 m), Central School (16 m), Central School (MCKR) (273 m), Central School (MCKR) (273 m), Central School (MCKR) (342 m)",Moolchand,Violet Line,526.9,6.32
Central School (MCKR),28.5616644735657,77.231819973397,54,54,0.0030287733467945,0.0085324952760996,0.0003750768901874,"Central School (MCKR) (0 m), Central School (MCKR) (153 m), Central School (MCKR) (153 m), Central School (259 m), Central School (KV) (270 m)",Moolchand,Violet Line,387.38,4.65
MCKR Hospital,28.569135,77.235154,40,40,0.0015143866733972,0.0007499980531357,0.0002400105235711,"MCKR Hospital (10 m), MCKR Hospital (33 m), moolchand hospital (397 m), Moolchand Hospital (449 m), Defence Colony (480 m)",Lajpat Nagar,Violet Line,211.12,2.53
Defence Colony,28.573,77.237367,44,44,0.002776375567895,0.0027874411833472,0.0003919655973066,"Defence Colony (Lajpat Nagar Mtr Stn) (47 m), MCKR Hospital (467 m), MCKR Hospital (473 m), MCKR Hospital (480 m), lajpat nagar double story (778 m)",Lajpat Nagar,Violet Line,278.07,3.34
Pant Nagar,28.583917,77.240533,42,42,0.0015143866733972,0.0012055296696625,0.0002524825237408,"Pant Nagar (38 m), Pant Nagar (48 m), CGO Complex (251 m), CGO Complex (346 m), Lodhi Hotel (824 m)",Jangpura,Violet Line,187.43,2.25
CGO Complex,28.587033,77.2408,72,72,0.0037859666834931,0.0037100051708199,0.0006166038434446,"CGO Complex (103 m), Pant Nagar (346 m), Pant Nagar (384 m), Pant Nagar (394 m), Lodhi Hotel (488 m)",Jangpura,Violet Line,511.75,6.14
